Var X sample ID,Var Y sample ID,Pearson's correlation
GTEX-OHPL-2026-SM-3TW8R,GTEX-11EM3-1926-SM-5987U,0.9103
GTEX-13S7M-1726-SM-5RQK3,GTEX-Q734-1626-SM-48U1B,0.9104
GTEX-Y114-1826-SM-4TT87,GTEX-S341-1026-SM-4AD71,0.9104
GTEX-ZVT2-0426-SM-5E44S,GTEX-S32W-1426-SM-4AD66,0.9104
GTEX-RTLS-2426-SM-46MUO,GTEX-YJ8O-1126-SM-5P9IS,0.9104
GTEX-13OVJ-2326-SM-5IJGA,GTEX-1117F-2426-SM-5EGGH,0.9104
GTEX-XUJ4-1526-SM-4BONU,GTEX-13U4I-1926-SM-5LU39,0.9104
GTEX-ZTPG-2026-SM-5O999,GTEX-P78B-2526-SM-3P5ZY,0.9104
GTEX-TMMY-2226-SM-4DXTN,GTEX-ZV6S-1526-SM-5NQ7O,0.9104
GTEX-13PL7-2026-SM-5IFGK,GTEX-S32W-1426-SM-4AD66,0.9105
GTEX-RWS6-1326-SM-47JXB,GTEX-XUW1-0226-SM-4BOOS,0.9105
GTEX-13PL7-2026-SM-5IFGK,GTEX-1117F-2426-SM-5EGGH,0.9105
GTEX-ZLWG-1026-SM-4WWC4,GTEX-ZYWO-2126-SM-5GZXF,0.9105
GTEX-W5WG-1326-SM-4LMI9,GTEX-QCQG-1326-SM-48U24,0.9105
GTEX-1399S-2226-SM-5IFEW,GTEX-13OVJ-2326-SM-5IJGA,0.9106
GTEX-ZTPG-2026-SM-5O999,GTEX-ZLWG-1026-SM-4WWC4,0.9106
GTEX-11EM3-1926-SM-5987U,GTEX-XUW1-0226-SM-4BOOS,0.9107
GTEX-13FTX-1026-SM-5J2O5,GTEX-13OVJ-2326-SM-5IJGA,0.9107
GTEX-132AR-1526-SM-5KM1L,GTEX-S32W-1426-SM-4AD66,0.9108
GTEX-11GSP-2426-SM-5N9BD,GTEX-ZLWG-1026-SM-4WWC4,0.9108
GTEX-11GSP-2426-SM-5N9BD,GTEX-13U4I-1926-SM-5LU39,0.9108
GTEX-ZAK1-2526-SM-5S2N7,GTEX-YJ8O-1126-SM-5P9IS,0.9108
GTEX-ZVT2-0426-SM-5E44S,GTEX-XUZC-0926-SM-4BOQF,0.9109
GTEX-ZTPG-2026-SM-5O999,GTEX-14BMU-1826-SM-5RQII,0.9109
GTEX-Y3IK-2126-SM-4YCDS,GTEX-R55G-1626-SM-48FF4,0.9109
GTEX-13OVI-1026-SM-5L3EM,GTEX-14BIM-2226-SM-5SI8Y,0.9109
GTEX-N7MT-0726-SM-3TW8S,GTEX-13OVJ-2326-SM-5IJGA,0.911
GTEX-13N11-1126-SM-5KM41,GTEX-ZVT2-0426-SM-5E44S,0.911
GTEX-RTLS-2426-SM-46MUO,GTEX-Q734-1626-SM-48U1B,0.911
GTEX-T5JW-1526-SM-4DM5E,GTEX-Y3IK-2126-SM-4YCDS,0.911
GTEX-145ME-1326-SM-5O98Q,GTEX-XYKS-1626-SM-4BRUQ,0.9111
GTEX-11EM3-1926-SM-5987U,GTEX-XUZC-0926-SM-4BOQF,0.9111
GTEX-12WSG-2126-SM-5EGJ7,GTEX-U3ZN-0726-SM-4DXT5,0.9111
GTEX-1399U-1326-SM-5IJET,GTEX-ZTPG-2026-SM-5O999,0.9111
GTEX-XUJ4-1526-SM-4BONU,GTEX-Q734-1626-SM-48U1B,0.9111
GTEX-14BMU-1826-SM-5RQII,GTEX-14BIM-2226-SM-5SI8Y,0.9111
GTEX-T5JW-1526-SM-4DM5E,GTEX-S32W-1426-SM-4AD66,0.9111
GTEX-12WSG-2126-SM-5EGJ7,GTEX-13OVI-1026-SM-5L3EM,0.9112
GTEX-UPIC-1526-SM-4IHLU,GTEX-1313W-2826-SM-5P9G1,0.9112
GTEX-TSE9-2626-SM-4DXV2,GTEX-11EMC-1826-SM-5A5JT,0.9112
GTEX-OHPL-2026-SM-3TW8R,GTEX-ZXES-0726-SM-5E451,0.9113
GTEX-1399U-1326-SM-5IJET,GTEX-1313W-2826-SM-5P9G1,0.9113
GTEX-PX3G-2026-SM-48U1H,GTEX-T6MO-1526-SM-4DM57,0.9113
GTEX-S32W-1426-SM-4AD66,GTEX-12ZZX-2126-SM-5LZVL,0.9113
GTEX-Y114-1826-SM-4TT87,GTEX-11DXX-1526-SM-5H115,0.9113
GTEX-13OVI-1026-SM-5L3EM,GTEX-11EM3-1926-SM-5987U,0.9113
GTEX-13D11-1226-SM-5IFGA,GTEX-12ZZX-2126-SM-5LZVL,0.9113
GTEX-POMQ-1226-SM-3P61F,GTEX-PWOO-1526-SM-48TCK,0.9114
GTEX-WEY5-0726-SM-4LMID,GTEX-S7SF-0826-SM-4AD4W,0.9114
GTEX-1399U-1326-SM-5IJET,GTEX-RTLS-2426-SM-46MUO,0.9114
GTEX-UPIC-1526-SM-4IHLU,GTEX-YFC4-2826-SM-5P9FR,0.9114
GTEX-PX3G-2026-SM-48U1H,GTEX-11P81-1626-SM-5BC52,0.9114
GTEX-ZP4G-0726-SM-4WWF2,GTEX-W5WG-1326-SM-4LMI9,0.9115
GTEX-1399U-1326-SM-5IJET,GTEX-145ME-1326-SM-5O98Q,0.9115
GTEX-R55G-1626-SM-48FF4,GTEX-U3ZN-0726-SM-4DXT5,0.9115
GTEX-Y3IK-2126-SM-4YCDS,GTEX-U3ZN-0726-SM-4DXT5,0.9115
GTEX-13D11-1226-SM-5IFGA,GTEX-131YS-2326-SM-5IJFJ,0.9115
GTEX-T2IS-2226-SM-4DM65,GTEX-U3ZN-0726-SM-4DXT5,0.9115
GTEX-S4UY-1226-SM-4AD51,GTEX-S32W-1426-SM-4AD66,0.9115
GTEX-13FTX-1026-SM-5J2O5,GTEX-11I78-2126-SM-5A5K8,0.9115
GTEX-UPIC-1526-SM-4IHLU,GTEX-113JC-2226-SM-5EGJG,0.9116
GTEX-YJ8O-1126-SM-5P9IS,GTEX-S7SF-0826-SM-4AD4W,0.9116
GTEX-12WSG-2126-SM-5EGJ7,GTEX-1117F-2426-SM-5EGGH,0.9116
GTEX-WWYW-2826-SM-4MVOQ,GTEX-11EMC-1826-SM-5A5JT,0.9116
GTEX-ZXES-0726-SM-5E451,GTEX-13VXT-1626-SM-5IJES,0.9116
GTEX-RTLS-2426-SM-46MUO,GTEX-ZLWG-1026-SM-4WWC4,0.9116
GTEX-12WSG-2126-SM-5EGJ7,GTEX-11I78-2126-SM-5A5K8,0.9117
GTEX-132AR-1526-SM-5KM1L,GTEX-RU72-2626-SM-4TT75,0.9117
GTEX-13W3W-1426-SM-5LU56,GTEX-T6MO-1526-SM-4DM57,0.9117
GTEX-11ZTT-1726-SM-5EQL4,GTEX-13U4I-1926-SM-5LU39,0.9117
GTEX-ZP4G-0726-SM-4WWF2,GTEX-U3ZN-0726-SM-4DXT5,0.9117
GTEX-13D11-1226-SM-5IFGA,GTEX-11P81-1626-SM-5BC52,0.9117
GTEX-RWS6-1326-SM-47JXB,GTEX-13U4I-1926-SM-5LU39,0.9118
GTEX-12WSG-2126-SM-5EGJ7,GTEX-13VXT-1626-SM-5IJES,0.9118
GTEX-XUJ4-1526-SM-4BONU,GTEX-YJ8O-1126-SM-5P9IS,0.9118
GTEX-RU1J-1026-SM-46MUR,GTEX-YFC4-2826-SM-5P9FR,0.9118
GTEX-S4UY-1226-SM-4AD51,GTEX-11EMC-1826-SM-5A5JT,0.9118
GTEX-13OVI-1026-SM-5L3EM,GTEX-12WSK-2026-SM-5CVNB,0.9119
GTEX-11EMC-1826-SM-5A5JT,GTEX-11P81-1626-SM-5BC52,0.9119
GTEX-Y114-1826-SM-4TT87,GTEX-ZXES-0726-SM-5E451,0.9119
GTEX-RTLS-2426-SM-46MUO,GTEX-13FTX-1026-SM-5J2O5,0.9119
GTEX-11GSP-2426-SM-5N9BD,GTEX-YJ8O-1126-SM-5P9IS,0.9119
GTEX-Y3IK-2126-SM-4YCDS,GTEX-S7SF-0826-SM-4AD4W,0.9119
GTEX-11I78-2126-SM-5A5K8,GTEX-ZLWG-1026-SM-4WWC4,0.9119
GTEX-XUJ4-1526-SM-4BONU,GTEX-13OVJ-2326-SM-5IJGA,0.9119
GTEX-13N11-1126-SM-5KM41,GTEX-1399U-1326-SM-5IJET,0.9119
GTEX-RU72-2626-SM-4TT75,GTEX-XUW1-0226-SM-4BOOS,0.9119
GTEX-1117F-2426-SM-5EGGH,GTEX-12ZZX-2126-SM-5LZVL,0.912
GTEX-13U4I-1926-SM-5LU39,GTEX-113JC-2226-SM-5EGJG,0.912
GTEX-ZLWG-1026-SM-4WWC4,GTEX-113JC-2226-SM-5EGJG,0.912
GTEX-11P81-1626-SM-5BC52,GTEX-T6MO-1526-SM-4DM57,0.9121
GTEX-12WSK-2026-SM-5CVNB,GTEX-PX3G-2026-SM-48U1H,0.9121
GTEX-11DXX-1526-SM-5H115,GTEX-13U4I-1926-SM-5LU39,0.9121
GTEX-PWN1-2026-SM-48TD9,GTEX-ZVT2-0426-SM-5E44S,0.9121
GTEX-WEY5-0726-SM-4LMID,GTEX-T2IS-2226-SM-4DM65,0.9121
GTEX-RU72-2626-SM-4TT75,GTEX-12ZZX-2126-SM-5LZVL,0.9121
GTEX-T5JW-1526-SM-4DM5E,GTEX-13N11-1126-SM-5KM41,0.9121
GTEX-POMQ-1226-SM-3P61F,GTEX-11P81-1626-SM-5BC52,0.9121
GTEX-13OVJ-2326-SM-5IJGA,GTEX-13S7M-1726-SM-5RQK3,0.9121
GTEX-13N11-1126-SM-5KM41,GTEX-ZLWG-1026-SM-4WWC4,0.9121
GTEX-OHPL-2026-SM-3TW8R,GTEX-Q734-1626-SM-48U1B,0.9121
GTEX-XUZC-0926-SM-4BOQF,GTEX-P78B-2526-SM-3P5ZY,0.9121
GTEX-ZYVF-0526-SM-5E43E,GTEX-UPIC-1526-SM-4IHLU,0.9122
GTEX-131XG-2026-SM-5GCN5,GTEX-XYKS-1626-SM-4BRUQ,0.9122
GTEX-WEY5-0726-SM-4LMID,GTEX-PX3G-2026-SM-48U1H,0.9122
GTEX-PX3G-2026-SM-48U1H,GTEX-XUW1-0226-SM-4BOOS,0.9122
GTEX-OHPL-2026-SM-3TW8R,GTEX-T6MO-1526-SM-4DM57,0.9122
GTEX-Y114-1826-SM-4TT87,GTEX-POMQ-1226-SM-3P61F,0.9122
GTEX-13FTX-1026-SM-5J2O5,GTEX-113JC-2226-SM-5EGJG,0.9122
GTEX-P4QT-2026-SM-3NMCJ,GTEX-11ZTT-1726-SM-5EQL4,0.9122
GTEX-ZXES-0726-SM-5E451,GTEX-R55G-1626-SM-48FF4,0.9122
GTEX-ZTPG-2026-SM-5O999,GTEX-14BIM-2226-SM-5SI8Y,0.9123
GTEX-11ZTT-1726-SM-5EQL4,GTEX-S4UY-1226-SM-4AD51,0.9123
GTEX-PWN1-2026-SM-48TD9,GTEX-U3ZN-0726-SM-4DXT5,0.9123
GTEX-13OVJ-2326-SM-5IJGA,GTEX-12ZZX-2126-SM-5LZVL,0.9123
GTEX-11EMC-1826-SM-5A5JT,GTEX-13QBU-1626-SM-5LU4S,0.9123
GTEX-13OVJ-2326-SM-5IJGA,GTEX-P78B-2526-SM-3P5ZY,0.9124
GTEX-11DXX-1526-SM-5H115,GTEX-12WSD-2826-SM-59HKT,0.9124
GTEX-P4QT-2026-SM-3NMCJ,GTEX-YFC4-2826-SM-5P9FR,0.9124
GTEX-TSE9-2626-SM-4DXV2,GTEX-P78B-2526-SM-3P5ZY,0.9124
GTEX-XYKS-1626-SM-4BRUQ,GTEX-P78B-2526-SM-3P5ZY,0.9124
GTEX-UPIC-1526-SM-4IHLU,GTEX-OHPL-2026-SM-3TW8R,0.9125
GTEX-13N11-1126-SM-5KM41,GTEX-12ZZX-2126-SM-5LZVL,0.9125
GTEX-Y3IK-2126-SM-4YCDS,GTEX-1117F-2426-SM-5EGGH,0.9125
GTEX-1399S-2226-SM-5IFEW,GTEX-12WSD-2826-SM-59HKT,0.9125
GTEX-11DXX-1526-SM-5H115,GTEX-11ZTS-2326-SM-5EQMY,0.9126
GTEX-12WSD-2826-SM-59HKT,GTEX-11P81-1626-SM-5BC52,0.9126
GTEX-13D11-1226-SM-5IFGA,GTEX-PX3G-2026-SM-48U1H,0.9126
GTEX-14BIM-2226-SM-5SI8Y,GTEX-YFC4-2826-SM-5P9FR,0.9126
GTEX-ZYVF-0526-SM-5E43E,GTEX-YJ8O-1126-SM-5P9IS,0.9127
GTEX-N7MT-0726-SM-3TW8S,GTEX-11ZTS-2326-SM-5EQMY,0.9127
GTEX-ZYVF-0526-SM-5E43E,GTEX-1399U-1326-SM-5IJET,0.9127
GTEX-113JC-2226-SM-5EGJG,GTEX-Q734-1626-SM-48U1B,0.9127
GTEX-13OVJ-2326-SM-5IJGA,GTEX-Q734-1626-SM-48U1B,0.9128
GTEX-ZYVF-0526-SM-5E43E,GTEX-YFC4-2826-SM-5P9FR,0.9128
GTEX-1313W-2826-SM-5P9G1,GTEX-13S7M-1726-SM-5RQK3,0.9129
GTEX-ZP4G-0726-SM-4WWF2,GTEX-13D11-1226-SM-5IFGA,0.9129
GTEX-ZVT2-0426-SM-5E44S,GTEX-XYKS-1626-SM-4BRUQ,0.913
GTEX-12WSG-2126-SM-5EGJ7,GTEX-YFC4-2826-SM-5P9FR,0.913
GTEX-UPIC-1526-SM-4IHLU,GTEX-11ZTS-2326-SM-5EQMY,0.913
GTEX-Y3IK-2126-SM-4YCDS,GTEX-13VXT-1626-SM-5IJES,0.913
GTEX-12ZZX-2126-SM-5LZVL,GTEX-13QBU-1626-SM-5LU4S,0.913
GTEX-13PL7-2026-SM-5IFGK,GTEX-11P81-1626-SM-5BC52,0.913
GTEX-13FTX-1026-SM-5J2O5,GTEX-T2IS-2226-SM-4DM65,0.913
GTEX-YJ8O-1126-SM-5P9IS,GTEX-U3ZN-0726-SM-4DXT5,0.913
GTEX-P4QT-2026-SM-3NMCJ,GTEX-13OVJ-2326-SM-5IJGA,0.9131
GTEX-RU1J-1026-SM-46MUR,GTEX-13VXT-1626-SM-5IJES,0.9131
GTEX-TSE9-2626-SM-4DXV2,GTEX-13U4I-1926-SM-5LU39,0.9131
GTEX-T5JW-1526-SM-4DM5E,GTEX-13VXT-1626-SM-5IJES,0.9131
GTEX-Y114-1826-SM-4TT87,GTEX-T6MO-1526-SM-4DM57,0.9131
GTEX-1399S-2226-SM-5IFEW,GTEX-S32W-1426-SM-4AD66,0.9131
GTEX-Y114-1826-SM-4TT87,GTEX-XUJ4-1526-SM-4BONU,0.9131
GTEX-12ZZX-2126-SM-5LZVL,GTEX-11P81-1626-SM-5BC52,0.9131
GTEX-12ZZX-2126-SM-5LZVL,GTEX-T6MO-1526-SM-4DM57,0.9132
GTEX-ZTPG-2026-SM-5O999,GTEX-UPIC-1526-SM-4IHLU,0.9132
GTEX-ZYVF-0526-SM-5E43E,GTEX-13U4I-1926-SM-5LU39,0.9132
GTEX-1399U-1326-SM-5IJET,GTEX-TSE9-2626-SM-4DXV2,0.9132
GTEX-Y114-1826-SM-4TT87,GTEX-12WSK-2026-SM-5CVNB,0.9132
GTEX-TMMY-2226-SM-4DXTN,GTEX-U3ZN-0726-SM-4DXT5,0.9132
GTEX-12WSG-2126-SM-5EGJ7,GTEX-ZTPG-2026-SM-5O999,0.9132
GTEX-131YS-2326-SM-5IJFJ,GTEX-TSE9-2626-SM-4DXV2,0.9132
GTEX-TMMY-2226-SM-4DXTN,GTEX-11P81-1626-SM-5BC52,0.9133
GTEX-1399S-2226-SM-5IFEW,GTEX-11I78-2126-SM-5A5K8,0.9133
GTEX-ZYVF-0526-SM-5E43E,GTEX-ZXES-0726-SM-5E451,0.9133
GTEX-12WSG-2126-SM-5EGJ7,GTEX-PX3G-2026-SM-48U1H,0.9133
GTEX-R55G-1626-SM-48FF4,GTEX-XYKS-1626-SM-4BRUQ,0.9133
GTEX-TSE9-2626-SM-4DXV2,GTEX-12ZZX-2126-SM-5LZVL,0.9133
GTEX-131YS-2326-SM-5IJFJ,GTEX-YFC4-2826-SM-5P9FR,0.9133
GTEX-13QBU-1626-SM-5LU4S,GTEX-Q734-1626-SM-48U1B,0.9133
GTEX-P4PP-2026-SM-3P61N,GTEX-RU72-2626-SM-4TT75,0.9133
GTEX-ZYVF-0526-SM-5E43E,GTEX-XUW1-0226-SM-4BOOS,0.9134
GTEX-1313W-2826-SM-5P9G1,GTEX-XUW1-0226-SM-4BOOS,0.9134
GTEX-TMMY-2226-SM-4DXTN,GTEX-12ZZX-2126-SM-5LZVL,0.9134
GTEX-1399S-2226-SM-5IFEW,GTEX-Y114-1826-SM-4TT87,0.9134
GTEX-XUZC-0926-SM-4BOQF,GTEX-T6MO-1526-SM-4DM57,0.9134
GTEX-UPIC-1526-SM-4IHLU,GTEX-T2IS-2226-SM-4DM65,0.9134
GTEX-ZAK1-2526-SM-5S2N7,GTEX-P78B-2526-SM-3P5ZY,0.9135
GTEX-1399U-1326-SM-5IJET,GTEX-RU1J-1026-SM-46MUR,0.9135
GTEX-OHPL-2026-SM-3TW8R,GTEX-12WSK-2026-SM-5CVNB,0.9135
GTEX-ZVT2-0426-SM-5E44S,GTEX-13U4I-1926-SM-5LU39,0.9135
GTEX-1399S-2226-SM-5IFEW,GTEX-YJ8O-1126-SM-5P9IS,0.9135
GTEX-XUJ4-1526-SM-4BONU,GTEX-11EM3-1926-SM-5987U,0.9135
GTEX-T5JW-1526-SM-4DM5E,GTEX-W5WG-1326-SM-4LMI9,0.9135
GTEX-POMQ-1226-SM-3P61F,GTEX-XUZC-0926-SM-4BOQF,0.9135
GTEX-T5JW-1526-SM-4DM5E,GTEX-S7SF-0826-SM-4AD4W,0.9135
GTEX-1399S-2226-SM-5IFEW,GTEX-U3ZN-0726-SM-4DXT5,0.9136
GTEX-11I78-2126-SM-5A5K8,GTEX-P78B-2526-SM-3P5ZY,0.9136
GTEX-11I78-2126-SM-5A5K8,GTEX-T2IS-2226-SM-4DM65,0.9136
GTEX-13U4I-1926-SM-5LU39,GTEX-1117F-2426-SM-5EGGH,0.9136
GTEX-113JC-2226-SM-5EGJG,GTEX-12WSK-2026-SM-5CVNB,0.9136
GTEX-11ZTT-1726-SM-5EQL4,GTEX-Y114-1826-SM-4TT87,0.9136
GTEX-XUJ4-1526-SM-4BONU,GTEX-12WSD-2826-SM-59HKT,0.9136
GTEX-ZXES-0726-SM-5E451,GTEX-12WSD-2826-SM-59HKT,0.9137
GTEX-1399U-1326-SM-5IJET,GTEX-12WSD-2826-SM-59HKT,0.9137
GTEX-WEY5-0726-SM-4LMID,GTEX-11P81-1626-SM-5BC52,0.9137
GTEX-WWYW-2826-SM-4MVOQ,GTEX-11GSP-2426-SM-5N9BD,0.9137
GTEX-ZVT2-0426-SM-5E44S,GTEX-P78B-2526-SM-3P5ZY,0.9137
GTEX-14BIM-2226-SM-5SI8Y,GTEX-YJ8O-1126-SM-5P9IS,0.9137
GTEX-T5JW-1526-SM-4DM5E,GTEX-13PL7-2026-SM-5IFGK,0.9137
GTEX-POMQ-1226-SM-3P61F,GTEX-ZXES-0726-SM-5E451,0.9137
GTEX-POMQ-1226-SM-3P61F,GTEX-12ZZX-2126-SM-5LZVL,0.9138
GTEX-11DXX-1526-SM-5H115,GTEX-S341-1026-SM-4AD71,0.9138
GTEX-XUZC-0926-SM-4BOQF,GTEX-R55G-1626-SM-48FF4,0.9138
GTEX-13N11-1126-SM-5KM41,GTEX-OHPL-2026-SM-3TW8R,0.9138
GTEX-PWN1-2026-SM-48TD9,GTEX-PX3G-2026-SM-48U1H,0.9138
GTEX-TSE9-2626-SM-4DXV2,GTEX-W5WG-1326-SM-4LMI9,0.9138
GTEX-ZP4G-0726-SM-4WWF2,GTEX-T2IS-2226-SM-4DM65,0.9138
GTEX-13D11-1226-SM-5IFGA,GTEX-P4QT-2026-SM-3NMCJ,0.9138
GTEX-Y3IK-2126-SM-4YCDS,GTEX-11EM3-1926-SM-5987U,0.9138
GTEX-12ZZX-2126-SM-5LZVL,GTEX-145ME-1326-SM-5O98Q,0.9139
GTEX-TMMY-2226-SM-4DXTN,GTEX-W5WG-1326-SM-4LMI9,0.9139
GTEX-S32W-1426-SM-4AD66,GTEX-13QBU-1626-SM-5LU4S,0.914
GTEX-11EM3-1926-SM-5987U,GTEX-W5WG-1326-SM-4LMI9,0.914
GTEX-Y114-1826-SM-4TT87,GTEX-13FTX-1026-SM-5J2O5,0.914
GTEX-13OVI-1026-SM-5L3EM,GTEX-13FTX-1026-SM-5J2O5,0.9141
GTEX-131XG-2026-SM-5GCN5,GTEX-13U4I-1926-SM-5LU39,0.9141
GTEX-T2IS-2226-SM-4DM65,GTEX-XYKS-1626-SM-4BRUQ,0.9141
GTEX-1399U-1326-SM-5IJET,GTEX-12ZZX-2126-SM-5LZVL,0.9141
GTEX-ZYVF-0526-SM-5E43E,GTEX-12WSK-2026-SM-5CVNB,0.9141
GTEX-ZVT2-0426-SM-5E44S,GTEX-12WSD-2826-SM-59HKT,0.9141
GTEX-ZAK1-2526-SM-5S2N7,GTEX-113JC-2226-SM-5EGJG,0.9141
GTEX-OHPL-2026-SM-3TW8R,GTEX-13QBU-1626-SM-5LU4S,0.9142
GTEX-YJ8O-1126-SM-5P9IS,GTEX-ZLWG-1026-SM-4WWC4,0.9142
GTEX-XUJ4-1526-SM-4BONU,GTEX-XYKS-1626-SM-4BRUQ,0.9142
GTEX-11DXX-1526-SM-5H115,GTEX-P78B-2526-SM-3P5ZY,0.9142
GTEX-UPIC-1526-SM-4IHLU,GTEX-11P81-1626-SM-5BC52,0.9142
GTEX-WWYW-2826-SM-4MVOQ,GTEX-13OVJ-2326-SM-5IJGA,0.9142
GTEX-14BIM-2226-SM-5SI8Y,GTEX-T6MO-1526-SM-4DM57,0.9142
GTEX-S341-1026-SM-4AD71,GTEX-P78B-2526-SM-3P5ZY,0.9143
GTEX-RU72-2626-SM-4TT75,GTEX-QCQG-1326-SM-48U24,0.9143
GTEX-ZVT2-0426-SM-5E44S,GTEX-TMMY-2226-SM-4DXTN,0.9143
GTEX-12WSG-2126-SM-5EGJ7,GTEX-13QBU-1626-SM-5LU4S,0.9143
GTEX-OHPL-2026-SM-3TW8R,GTEX-ZYWO-2126-SM-5GZXF,0.9143
GTEX-T5JW-1526-SM-4DM5E,GTEX-T2IS-2226-SM-4DM65,0.9144
GTEX-131YS-2326-SM-5IJFJ,GTEX-ZLWG-1026-SM-4WWC4,0.9144
GTEX-RU72-2626-SM-4TT75,GTEX-S32W-1426-SM-4AD66,0.9144
GTEX-ZTPG-2026-SM-5O999,GTEX-Q734-1626-SM-48U1B,0.9144
GTEX-POMQ-1226-SM-3P61F,GTEX-Q734-1626-SM-48U1B,0.9144
GTEX-13D11-1226-SM-5IFGA,GTEX-TMMY-2226-SM-4DXTN,0.9144
GTEX-OHPL-2026-SM-3TW8R,GTEX-P78B-2526-SM-3P5ZY,0.9145
GTEX-POMQ-1226-SM-3P61F,GTEX-OHPL-2026-SM-3TW8R,0.9145
GTEX-1117F-2426-SM-5EGGH,GTEX-Q734-1626-SM-48U1B,0.9145
GTEX-ZTPG-2026-SM-5O999,GTEX-T6MO-1526-SM-4DM57,0.9145
GTEX-R55G-1626-SM-48FF4,GTEX-XUW1-0226-SM-4BOOS,0.9146
GTEX-S4UY-1226-SM-4AD51,GTEX-XUZC-0926-SM-4BOQF,0.9146
GTEX-T6MO-1526-SM-4DM57,GTEX-XUW1-0226-SM-4BOOS,0.9146
GTEX-11I78-2126-SM-5A5K8,GTEX-U3ZN-0726-SM-4DXT5,0.9147
GTEX-TMMY-2226-SM-4DXTN,GTEX-S7SF-0826-SM-4AD4W,0.9147
GTEX-S32W-1426-SM-4AD66,GTEX-U3ZN-0726-SM-4DXT5,0.9147
GTEX-T5JW-1526-SM-4DM5E,GTEX-XUZC-0926-SM-4BOQF,0.9147
GTEX-13VXT-1626-SM-5IJES,GTEX-QCQG-1326-SM-48U24,0.9147
GTEX-ZP4G-0726-SM-4WWF2,GTEX-13PL7-2026-SM-5IFGK,0.9148
GTEX-14BMU-1826-SM-5RQII,GTEX-YFC4-2826-SM-5P9FR,0.9148
GTEX-T5JW-1526-SM-4DM5E,GTEX-UPIC-1526-SM-4IHLU,0.9148
GTEX-11I78-2126-SM-5A5K8,GTEX-145ME-1326-SM-5O98Q,0.9148
GTEX-U3ZN-0726-SM-4DXT5,GTEX-11P81-1626-SM-5BC52,0.9148
GTEX-PWN1-2026-SM-48TD9,GTEX-XUW1-0226-SM-4BOOS,0.9148
GTEX-PWN1-2026-SM-48TD9,GTEX-UPIC-1526-SM-4IHLU,0.9148
GTEX-UPIC-1526-SM-4IHLU,GTEX-145ME-1326-SM-5O98Q,0.9149
GTEX-PWN1-2026-SM-48TD9,GTEX-OHPL-2026-SM-3TW8R,0.9149
GTEX-TSE9-2626-SM-4DXV2,GTEX-11I78-2126-SM-5A5K8,0.9149
GTEX-S341-1026-SM-4AD71,GTEX-ZYWO-2126-SM-5GZXF,0.915
GTEX-Y3IK-2126-SM-4YCDS,GTEX-113JC-2226-SM-5EGJG,0.915
GTEX-YFC4-2826-SM-5P9FR,GTEX-113JC-2226-SM-5EGJG,0.915
GTEX-RU1J-1026-SM-46MUR,GTEX-W5WG-1326-SM-4LMI9,0.915
GTEX-11GSP-2426-SM-5N9BD,GTEX-W5WG-1326-SM-4LMI9,0.915
GTEX-RU72-2626-SM-4TT75,GTEX-U3ZN-0726-SM-4DXT5,0.915
GTEX-13D11-1226-SM-5IFGA,GTEX-UPIC-1526-SM-4IHLU,0.915
GTEX-P4QT-2026-SM-3NMCJ,GTEX-11EMC-1826-SM-5A5JT,0.915
GTEX-ZLWG-1026-SM-4WWC4,GTEX-13OVJ-2326-SM-5IJGA,0.9151
GTEX-11GSP-2426-SM-5N9BD,GTEX-13S7M-1726-SM-5RQK3,0.9151
GTEX-TSE9-2626-SM-4DXV2,GTEX-S32W-1426-SM-4AD66,0.9151
GTEX-P4QT-2026-SM-3NMCJ,GTEX-11DXX-1526-SM-5H115,0.9152
GTEX-ZTPG-2026-SM-5O999,GTEX-PWOO-1526-SM-48TCK,0.9152
GTEX-13D11-1226-SM-5IFGA,GTEX-RU1J-1026-SM-46MUR,0.9152
GTEX-UPIC-1526-SM-4IHLU,GTEX-ZYWO-2126-SM-5GZXF,0.9152
GTEX-13OVI-1026-SM-5L3EM,GTEX-T6MO-1526-SM-4DM57,0.9152
GTEX-Y3IK-2126-SM-4YCDS,GTEX-ZAK1-2526-SM-5S2N7,0.9152
GTEX-YFC4-2826-SM-5P9FR,GTEX-PX3G-2026-SM-48U1H,0.9153
GTEX-11ZTT-1726-SM-5EQL4,GTEX-12WSD-2826-SM-59HKT,0.9153
GTEX-13FTX-1026-SM-5J2O5,GTEX-S32W-1426-SM-4AD66,0.9153
GTEX-UPIC-1526-SM-4IHLU,GTEX-14BIM-2226-SM-5SI8Y,0.9153
GTEX-ZXES-0726-SM-5E451,GTEX-ZYWO-2126-SM-5GZXF,0.9153
GTEX-1399U-1326-SM-5IJET,GTEX-13VXT-1626-SM-5IJES,0.9154
GTEX-UPIC-1526-SM-4IHLU,GTEX-11EMC-1826-SM-5A5JT,0.9154
GTEX-P4QT-2026-SM-3NMCJ,GTEX-ZYVF-0526-SM-5E43E,0.9154
GTEX-11DXX-1526-SM-5H115,GTEX-13OVJ-2326-SM-5IJGA,0.9154
GTEX-RTLS-2426-SM-46MUO,GTEX-Y3IK-2126-SM-4YCDS,0.9154
GTEX-ZYVF-0526-SM-5E43E,GTEX-TSE9-2626-SM-4DXV2,0.9154
GTEX-14BIM-2226-SM-5SI8Y,GTEX-OHPL-2026-SM-3TW8R,0.9154
